Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Age
Regular,FDC59,64.2168,1661.8368,Starchy Foods,0.054937907,20.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,DRB13,191.153,3415.554,Soft Drinks,0.007084185,8.0,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCE54,73.9354,1655.1788,Household,0.027052013,9.8,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDC10,118.6098,843.5686,Snack Foods,0.072863893,20.85,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDR46,148.076,146.476,Snack Foods,0.244102315,5.034999898817172,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDA10,121.9072,1347.5792,Snack Foods,0.141789197,7.999999703936362,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDP23,218.2166,3701.1822,Breads,0.035414528,7.720000192620267,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDJ41,260.0594,6018.1662,Frozen Foods,0.022864238,5.26,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDL46,116.5466,1885.5456,Snack Foods,0.054011943,14.5,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDX33,158.9578,2246.4092,Snack Foods,0.117462619,14.8,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCL29,158.8604,4436.8912,Health and Hygiene,0.11411658,5.94,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDE16,206.7954,833.5816,Frozen Foods,0.046124444,12.80000073926068,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDM57,85.1908,2181.1608,Snack Foods,0.075849167,9.8,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDZ36,188.324,1491.392,Baking Goods,0.065729039,7.05,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCW42,221.8456,884.1824,Household,0.097865088,5.26,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCI54,110.4912,436.7648,Household,0.058827582999999996,9.1,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,DRK01,93.3436,1323.6104,Soft Drinks,0.061313057000000004,7.1549994676706845,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDX10,33.2874,141.1496,Snack Foods,0.123961415,6.55,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDO46,187.3872,2647.2208,Snack Foods,0.014270393999999999,8.0,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDD16,75.0696,149.1392,Frozen Foods,0.060847634000000005,10.5,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDZ20,253.0356,11445.101999999999,Fruits and Vegetables,0.0,19.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCI18,225.4746,1346.2476,Household,0.014103353999999999,19.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,DRI25,56.2614,773.6596,Soft Drinks,0.033901442000000004,20.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDY44,197.21099999999998,3731.809,Fruits and Vegetables,0.024454052,6.55,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDW38,55.9298,107.8596,Dairy,0.0,10.5,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDY33,159.0262,5887.6694,Snack Foods,0.096730427,19.849999999999998,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRH51,89.8856,351.5424,Dairy,0.097198194,9.6,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDT32,188.4214,2826.321,Fruits and Vegetables,0.066005186,12.8,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDI50,228.7352,5954.9152,Canned,0.030890617999999998,7.155,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDB60,195.8136,2332.9632,Baking Goods,0.028498354,9.1,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDP09,213.2902,4247.804,Snack Foods,0.033883448,5.695,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDA20,185.324,3914.9040000000005,Fruits and Vegetables,0.06656564400000001,19.85,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCX05,116.2492,115.8492,Health and Hygiene,0.169943195,8.0,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,DRF37,263.591,788.9730000000001,Soft Drinks,0.0,5.035,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDJ26,215.0218,1923.4962,Canned,0.08476519199999999,8.0,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDZ25,168.27900000000002,4074.696,Canned,0.027617046,10.349412773013704,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDZ58,121.7072,2817.6656,Snack Foods,0.052166995,5.695,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDZ50,184.2608,6064.1064,Dairy,0.0,5.695,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCG18,104.0332,205.0664,Household,0.038460297000000004,19.80602805780095,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDZ56,166.9474,2863.6058,Fruits and Vegetables,0.025789175,5.94,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDH50,185.1266,2213.1192,Canned,0.161301097,7.155,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,DRO35,116.1492,1274.3412,Hard Drinks,0.034640466,5.035,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,DRH51,89.1856,2109.2544,Dairy,0.0,19.85,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDS19,77.3012,1593.9252,Fruits and Vegetables,0.064307102,5.26,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCM06,153.9656,2625.9152,Household,0.076036381,12.8,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDP52,228.601,4823.721,Frozen Foods,0.071091591,12.8,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDK02,119.244,119.844,Canned,0.187841082,14.8,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDG59,38.3164,540.6296,Starchy Foods,0.043234574000000005,5.695,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDN20,169.5474,4211.185,Fruits and Vegetables,0.026055106,7.72,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDO57,161.3578,4492.8184,Snack Foods,0.109153001,8.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCJ30,168.37900000000002,1188.453,Household,0.08062523,7.05,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDQ31,89.8856,175.7712,Fruits and Vegetables,0.09012919999999999,5.26,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDC05,195.7768,4138.6128,Frozen Foods,0.098938169,5.94,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDM08,225.1088,3579.3408,Fruits and Vegetables,0.0,7.72,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCA41,192.1162,3848.324,Health and Hygiene,0.032580547,6.575,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDK15,98.9042,4960.21,Meat,0.09793725199999999,9.8,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDX56,208.5638,5383.6588,Fruits and Vegetables,0.0,7.05,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDT21,248.9092,2241.0828,Snack Foods,0.020391845,5.26,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDQ46,113.7544,671.1264,Snack Foods,0.103813029,5.26,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDS01,179.6686,177.7686,Canned,0.031069202999999997,8.0,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDW34,242.417,486.034,Snack Foods,0.062294472999999996,17.6,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDX07,181.195,2380.235,Fruits and Vegetables,0.022914478,10.5,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDN13,99.9358,201.0716,Breakfast,0.152058281,5.035,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCP02,59.2562,651.8182,Household,0.044991294,19.195109272246814,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDT48,199.8084,3968.1679999999997,Baking Goods,0.046214970999999994,10.5,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDZ49,221.5798,4187.2162,Canned,0.13312044,7.154999847490972,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCJ17,84.4224,170.4448,Health and Hygiene,0.255348289,19.85,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDB17,181.3976,3078.6592,Frozen Foods,0.036879538999999996,19.85,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDP48,182.995,4394.28,Baking Goods,0.044202545,12.8,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDI53,162.1236,2577.9776,Frozen Foods,0.137858955,7.72,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDW02,126.7704,2628.5784,Dairy,0.037668051,9.100000246026882,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDL20,112.7886,222.3772,Fruits and Vegetables,0.224837308,17.6,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDV32,62.751000000000005,1707.777,Fruits and Vegetables,0.089069748,18.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDG38,86.0224,1278.336,Canned,0.053027397999999996,8.895,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCB31,262.89099999999996,5522.811,Household,0.118099673,20.75,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDF52,182.9292,4013.4424,Frozen Foods,0.0,7.865,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDB15,263.7568,7646.0472,Dairy,0.137023446,7.865,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDO48,220.9456,1768.3648,Baking Goods,0.026950104,20.75,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCR53,224.4404,5626.01,Health and Hygiene,0.0,18.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDF56,180.3976,3078.6592,Fruits and Vegetables,0.119362812,6.425,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDL57,257.3304,3874.9559999999997,Snack Foods,0.067350054,20.75,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCC31,157.7972,1713.7692,Household,0.0,15.6,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDE33,78.2644,1492.7236,Fruits and Vegetables,0.049712775,6.425,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDV52,119.7466,4006.7844,Frozen Foods,0.12220809099999999,8.06,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDR46,147.476,3368.948,Snack Foods,0.138742518,15.6,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRE12,114.586,1245.046,Soft Drinks,0.070780558,8.895,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDD57,95.5094,95.2094,Fruits and Vegetables,0.037492325,18.598118435022116,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,NCS41,185.1608,2388.8904,Health and Hygiene,0.053527105,8.06,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCY41,34.0532,575.2512,Health and Hygiene,0.076164013,7.865,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDV22,154.463,3755.112,Snack Foods,0.009995002,8.06,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDF12,149.1076,1182.4608,Baking Goods,0.08259502,7.865,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDM13,131.3626,262.3252,Breakfast,0.063122753,6.425,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDQ56,83.4908,1342.2528,Fruits and Vegetables,0.105597316,7.8650000847368435,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDW55,247.0092,5478.2024,Fruits and Vegetables,0.021863506,18.6,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCT29,123.0414,4629.9732,Health and Hygiene,0.063800266,8.06,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCX42,163.0526,1644.526,Household,0.006012413,8.895000064686865,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDR24,89.383,1258.362,Baking Goods,0.06320719799999999,6.425,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCS42,90.5146,729.7168,Household,0.069809115,8.895,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,FDL40,96.541,2220.4429999999998,Frozen Foods,0.011660463000000001,6.425,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDD47,171.9448,3749.7856,Starchy Foods,0.142410775,8.895,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,DRE03,48.7718,236.359,Dairy,0.024226902,8.060836425744009,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,NCM18,61.3194,2043.3402,Household,0.082440705,15.6,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDF52,184.2292,1641.8628,Frozen Foods,0.066918731,8.895,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCG43,91.4462,1943.4702,Household,0.07439000700000001,15.6,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDE20,171.179,4923.590999999999,Fruits and Vegetables,0.005530516,18.6,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDI33,90.3146,2554.0088,Snack Foods,0.028579565,8.06,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Low Fat,NCT06,165.0842,2320.9788,Household,0.038705317,20.75,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDY24,53.1298,808.947,Baking Goods,0.0,8.895000225163257,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDZ33,148.7076,1330.2684,Snack Foods,0.10800453199999999,8.06,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDJ55,223.2404,2475.4444,Meat,0.023626808,20.75,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDE45,180.4002,716.4008,Fruits and Vegetables,0.070660449,15.600000409897891,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDD44,258.5646,3091.9752,Fruits and Vegetables,0.078719835,8.06,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDD10,178.0344,1605.9096,Snack Foods,0.046208155,18.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDA39,39.9822,78.5644,Meat,0.012769753,18.6,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDB36,131.2626,3410.2276,Baking Goods,0.048486800999999996,15.6,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDK52,226.2062,677.1186,Frozen Foods,0.132596101,6.424999998235365,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDJ36,102.0332,2050.6639999999998,Baking Goods,0.128459481,20.75,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,NCB55,57.5562,829.5868,Household,0.161317495,7.865000457043597,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCK18,166.9184,660.4736,Household,0.011211251,7.865,1998,OUT010,Tier 3,Small,Grocery Store,21
Regular,FDX27,94.9436,1229.0668,Dairy,0.11429451199999999,6.425,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDB08,159.9578,2727.7826,Fruits and Vegetables,0.031103357,6.425,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDX43,165.05,2330.3,Fruits and Vegetables,0.08527498800000001,20.74999877973621,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDA20,186.424,1304.968,Fruits and Vegetables,0.066892471,8.895,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDC04,241.3854,483.3708,Dairy,0.078764059,15.6,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDG17,244.4486,4153.9262,Frozen Foods,0.036042938999999996,18.599999763488267,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDU58,188.4898,187.0898,Snack Foods,0.04855968,18.6,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDP24,120.9756,3877.6192,Baking Goods,0.082602127,15.599999374287542,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCT29,121.9414,1462.0968,Health and Hygiene,0.064240743,6.425,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDB08,160.3578,1765.0358,Fruits and Vegetables,0.031230058999999998,8.895,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,NCB43,188.3898,3554.7062,Household,0.100114941,15.6,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDL09,168.8816,167.7816,Snack Foods,0.22417463,8.06,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,DRK49,40.5138,446.7518,Soft Drinks,0.035943717,15.6,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDR37,184.4292,3101.2964,Breakfast,0.06619442,20.75,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDG56,61.0536,1898.8616,Fruits and Vegetables,0.07143905099999999,7.865,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDE34,181.7634,6179.9556,Snack Foods,0.108059141,20.75,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDE16,207.5954,6668.6528,Frozen Foods,0.026216144,8.895,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDT58,168.6816,1342.2528,Snack Foods,0.085938463,20.75,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDR03,207.898,3095.97,Meat,0.008734284,7.865,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCL30,128.7336,2173.1712,Household,0.049016517,9.0,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDT22,59.821999999999996,1677.816,Snack Foods,0.111554381,9.0,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDP45,253.1724,5285.1204,Snack Foods,0.030672457,20.20000049564328,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDS15,107.1596,2804.3496,Meat,0.07799564099999999,10.694999959235014,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDF16,146.6076,1773.6912,Frozen Foods,0.08571527300000001,21.100001226516284,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDL13,234.93,4660.6,Breakfast,0.05643278400000001,7.895,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,NCV30,61.451,126.50200000000001,Household,0.066200667,6.92,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDG33,172.2764,171.7764,Seafood,0.24554262699999999,6.92,1985,OUT019,Tier 1,Small,Grocery Store,34
Regular,FDO10,55.5588,1603.2464,Snack Foods,0.012751700000000001,7.895,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDQ03,238.7248,2133.2232,Meat,0.07794933400000001,10.599999871789079,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,NCC55,36.0848,372.848,Household,0.06402288099999999,21.1,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDD52,109.15700000000001,1867.569,Dairy,0.182407266,20.75,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDI16,54.864,319.584,Frozen Foods,0.136328794,20.2,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDB44,210.0586,4221.1720000000005,Fruits and Vegetables,0.016958832,13.850593097489169,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDA25,101.199,1031.99,Canned,0.068125756,16.5,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDV33,257.8304,1808.3128,Snack Foods,0.02734361,13.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDX47,155.8288,1099.9016,Breads,0.034658144,7.895,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDO50,89.8804,1102.5648,Canned,0.0,7.895,2007,OUT017,Tier 2,Small,Supermarket Type1,12
Regular,FDV57,179.86599999999999,2696.49,Snack Foods,0.065841719,11.6,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDB02,174.537,1235.059,Canned,0.029158762999999997,20.2,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDD16,74.7696,74.5696,Frozen Foods,0.063649582,7.895,1985,OUT019,Tier 1,Small,Grocery Store,34
Low Fat,FDX02,225.0404,4950.8888,Dairy,0.05706009,10.695,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDP11,218.3166,435.4332,Breads,0.11566015,13.85,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDH32,98.241,2220.4429999999998,Fruits and Vegetables,0.075691713,20.2,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCL18,193.9136,3110.6176,Household,0.167844438,11.6,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDT12,224.5062,4514.124,Baking Goods,0.049722335,13.85,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDD50,167.7132,3889.6036,Canned,0.14095631,11.599999493518203,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,NCU05,80.8618,1288.9888,Health and Hygiene,0.058827557,21.1,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDI56,90.3146,1733.0774,Fruits and Vegetables,0.093765794,10.695,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,DRL11,159.2946,1893.5352,Hard Drinks,0.048092816,16.5,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Regular,FDQ08,61.9536,1225.072,Fruits and Vegetables,0.018968743,10.695,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDW20,124.973,2463.46,Fruits and Vegetables,0.024032484,21.1,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Regular,FDW46,63.4484,1043.9744,Snack Foods,0.070444232,7.895,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDO09,264.491,6574.775,Snack Foods,0.125469442,9.0,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,DRJ49,128.9652,1679.1476,Soft Drinks,0.01405025,13.85,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDP26,103.0306,2404.2038,Dairy,0.139436695,17.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDO19,46.9034,972.068,Fruits and Vegetables,0.016593506,21.1,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,NCG43,93.6462,277.6386,Household,0.124261614,10.599999729789458,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDG02,189.5188,1904.1879999999999,Canned,0.011261165,7.895,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDO32,45.906000000000006,419.454,Fruits and Vegetables,0.120520818,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDR34,229.4352,4809.7392,Snack Foods,0.015965308,13.85,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDU59,163.5552,1787.0072,Breads,0.09638622699999999,20.75,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Low Fat,FDN31,187.953,2656.542,Fruits and Vegetables,0.073029341,7.956535388597732,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Regular,FDT55,158.1946,6942.9624,Fruits and Vegetables,0.043443752999999995,16.5,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,FDE08,147.3734,2375.5744,Fruits and Vegetables,0.049520592999999995,9.0,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Low Fat,FDK52,223.8062,4288.4178,Frozen Foods,0.079152918,20.75,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Low Fat,FDW11,60.4194,990.7104,Breads,0.048741487,17.25,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDC03,195.3794,3511.4292,Dairy,0.071958197,16.5,1999,OUT049,Tier 1,Small,Supermarket Type1,20
Low Fat,FDR43,37.719,549.285,Fruits and Vegetables,0.162147349,8.082369078932588,2009,OUT018,Tier 3,Medium,Supermarket Type2,10
Regular,FDL14,155.2972,311.5944,Canned,0.05382735,9.0,1998,OUT010,Tier 3,Small,Grocery Store,21
Low Fat,FDP39,52.4324,571.2564,Meat,0.069565759,7.894065711505759,2002,OUT045,Tier 2,Small,Supermarket Type1,17
Low Fat,FDG29,40.0454,419.454,Frozen Foods,0.056019324,17.25,1985,OUT027,Tier 3,Medium,Supermarket Type3,34
Low Fat,DRH15,41.9428,1537.9979999999998,Dairy,0.10991127199999999,7.895,1997,OUT046,Tier 1,Small,Supermarket Type1,22
Regular,FDT11,187.7556,3755.112,Breads,0.029366813,16.5,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Low Fat,FDU48,131.5284,1581.9408,Baking Goods,0.055347985,17.25,2004,OUT035,Tier 2,Small,Supermarket Type1,15
Regular,FDY12,49.2008,657.8104,Baking Goods,0.0,7.895,1987,OUT013,Tier 3,Small,Supermarket Type1,32
Regular,FDS44,238.3538,5528.1374,Fruits and Vegetables,0.156926608,8.44389855784387,2007,OUT017,Tier 2,Small,Supermarket Type1,12
